timestamp,type,value,rr_interval_sec
2026-03-03 10:53:12.973,SpO2,290412260004999382097155498,
2026-03-03 10:53:13.063,SpO2,92210298356173781043467690,
2026-03-03 10:53:13.184,SpO2,304862720868891573974160810,
2026-03-03 10:53:13.187,SpO2,72032636183511265390355240362,
2026-03-03 10:53:13.214,SpO2,69246155756688810,
2026-03-03 10:53:13.236,heartbeat,77,0.8564453125
2026-03-03 10:53:13.243,SpO2,325843287320346378589610,
2026-03-03 10:53:13.273,SpO2,55842853911930036902909354,
2026-03-03 10:53:13.363,SpO2,164622547688014063772587434,
2026-03-03 10:53:13.484,SpO2,206892264812999866219189674,
2026-03-03 10:53:13.574,SpO2,92039533881193061705274794,
2026-03-03 10:53:13.693,SpO2,67969909196190188439557546,
2026-03-03 10:53:13.784,SpO2,34196063224063693614437802,
2026-03-03 10:53:13.874,SpO2,266191307966467447626618282,
2026-03-03 10:53:13.993,SpO2,66727945693113053592114602,
2026-03-03 10:53:14.085,SpO2,164622547688014063772587434,
2026-03-03 10:53:14.173,SpO2,157283675350054638613124522,
2026-03-03 10:53:14.203,SpO2,77293881332028231909897098666,
2026-03-03 10:53:14.226,heartbeat,75,0.822265625
2026-03-03 10:53:14.226,heartbeat,75,0.76953125
2026-03-03 10:53:14.263,SpO2,69246155756688810,
2026-03-03 10:53:14.264,SpO2,325843287320346378589610,
2026-03-03 10:53:14.323,SpO2,182666320900986811114804650,
2026-03-03 10:53:14.383,SpO2,53457984181888952428352938,
2026-03-03 10:53:14.473,SpO2,272416099574068779645097386,
2026-03-03 10:53:14.594,SpO2,181561815482999448290678186,
2026-03-03 10:53:14.684,SpO2,5077432739601543626446250,
2026-03-03 10:53:14.773,SpO2,180329120163859579020465578,
2026-03-03 10:53:14.894,SpO2,135537196142900322113639850,
2026-03-03 10:53:14.985,SpO2,221375651483867761095955882,
2026-03-03 10:53:15.134,SpO2,296494741966307343511541162,
2026-03-03 10:53:15.193,SpO2,53572118166741913787389354,
2026-03-03 10:53:15.194,SpO2,67080876007924970541886166442,
2026-03-03 10:53:15.216,heartbeat,75,0.748046875
2026-03-03 10:53:15.224,SpO2,69246155756688810,
2026-03-03 10:53:15.283,SpO2,325843287320346378589610,
2026-03-03 10:53:15.284,SpO2,306066905948471549831894442,
2026-03-03 10:53:15.373,SpO2,41345244366206704316011946,
2026-03-03 10:53:15.494,SpO2,235925485209433384437110186,
2026-03-03 10:53:15.584,SpO2,254016667277795775612933546,
2026-03-03 10:53:15.674,SpO2,13440391991632449787352490,
2026-03-03 10:53:15.794,SpO2,188980920120704824570238378,
2026-03-03 10:53:15.914,SpO2,93485652638210705920578986,
2026-03-03 10:53:16.003,SpO2,287985149586761752561800618,
2026-03-03 10:53:16.094,SpO2,82491408794913988924102058,
2026-03-03 10:53:16.206,heartbeat,76,0.712890625
2026-03-03 10:53:16.206,heartbeat,76,0.70703125
2026-03-03 10:53:16.214,SpO2,26838153340977015048590762,
2026-03-03 10:53:16.216,SpO2,65842935968640997641870595498,
2026-03-03 10:53:16.244,SpO2,69246155756688810,
2026-03-03 10:53:16.245,SpO2,325843287320346378589610,
2026-03-03 10:53:16.333,SpO2,280906635783309898476901802,
2026-03-03 10:53:16.393,SpO2,35660941235832070503093674,
2026-03-03 10:53:16.484,SpO2,231506924013417389968283050,
2026-03-03 10:53:16.603,SpO2,231506924013417389968283050,
2026-03-03 10:53:16.693,SpO2,80329805797311437742233002,
2026-03-03 10:53:16.784,SpO2,42691758049178939194037674,
2026-03-03 10:53:16.904,SpO2,45019486674000067003635114,
2026-03-03 10:53:17.023,SpO2,250532097794254960734459306,
2026-03-03 10:53:17.114,SpO2,289208242251072544562959786,
2026-03-03 10:53:17.196,heartbeat,77,0.693359375
2026-03-03 10:53:17.204,SpO2,19665119110814128929723818,
2026-03-03 10:53:17.205,SpO2,63057570880250017923254408618,
2026-03-03 10:53:17.233,SpO2,69246155756688810,
2026-03-03 10:53:17.263,SpO2,325843287320346378589610,
2026-03-03 10:53:17.323,SpO2,98278576324834157661214122,
2026-03-03 10:53:17.383,SpO2,193745807582413173688325546,
2026-03-03 10:53:17.504,SpO2,243302265823486987327198634,
2026-03-03 10:53:17.594,SpO2,167120957271376670613263786,
2026-03-03 10:53:17.684,SpO2,15986284651683481434150314,
2026-03-03 10:53:17.803,SpO2,2683322784243458686014890,
2026-03-03 10:53:17.894,SpO2,165930957593310139859817898,
2026-03-03 10:53:18.043,SpO2,155045940178674688707220906,
2026-03-03 10:53:18.103,SpO2,125998534309096741858661802,
2026-03-03 10:53:18.186,heartbeat,79,0.6962890625
2026-03-03 10:53:18.186,heartbeat,79,0.7080078125
2026-03-03 10:53:18.194,SpO2,215463767254295391394289066,
2026-03-03 10:53:18.223,SpO2,63057570880250017923254408618,
2026-03-03 10:53:18.254,SpO2,69246155756688810,
2026-03-03 10:53:18.283,SpO2,325843287320346378589610,
2026-03-03 10:53:18.343,SpO2,251712596891892428896687530,
2026-03-03 10:53:18.403,SpO2,180376473244409742079514026,
2026-03-03 10:53:18.524,SpO2,41354726282870088107251114,
2026-03-03 10:53:18.643,SpO2,233635562896097053760247210,
2026-03-03 10:53:18.703,SpO2,88547899584318563196818858,
2026-03-03 10:53:18.794,SpO2,289208242251072544562959786,
2026-03-03 10:53:18.944,SpO2,36538023584848503404189098,
2026-03-03 10:53:19.033,SpO2,121143867488226841124099498,
2026-03-03 10:53:19.093,SpO2,214226396121280289956648362,
2026-03-03 10:53:19.176,heartbeat,80,0.6982421875
2026-03-03 10:53:19.213,SpO2,5091692507658156220831146,
2026-03-03 10:53:19.214,SpO2,63057570880250017923254408618,
2026-03-03 10:53:19.243,SpO2,69246155756688810,
2026-03-03 10:53:19.272,SpO2,325843287320346378589610,
2026-03-03 10:53:19.303,SpO2,40240562326568124764083626,
2026-03-03 10:53:19.423,SpO2,25733545450012274431317418,
2026-03-03 10:53:19.514,SpO2,161104773342450270461711786,
2026-03-03 10:53:19.604,SpO2,302544371942509997783471530,
2026-03-03 10:53:19.724,SpO2,256576745556376359896307114,
2026-03-03 10:53:19.843,SpO2,118744960799842719048357290,
2026-03-03 10:53:19.903,SpO2,115103979275720807131600298,
2026-03-03 10:53:20.023,SpO2,234834932868526363252839850,
2026-03-03 10:53:20.114,SpO2,64438135074133822493644202,
2026-03-03 10:53:20.166,heartbeat,80,0.68359375
2026-03-03 10:53:20.233,SpO2,265065310496746417597404586,
2026-03-03 10:53:20.235,SpO2,68318816047213727416994190762,
2026-03-03 10:53:20.263,SpO2,69246155756688810,
2026-03-03 10:53:20.264,SpO2,325843287320346378589610,
2026-03-03 10:53:20.323,SpO2,272311707570503590679106986,
2026-03-03 10:53:20.413,SpO2,92162852535529766334191018,
2026-03-03 10:53:20.533,SpO2,266219706727551652993127850,
2026-03-03 10:53:20.624,SpO2,265001280617434883820574122,
2026-03-03 10:53:20.744,SpO2,132014699501918394195596714,
2026-03-03 10:53:20.803,SpO2,84956576404465132799743402,
2026-03-03 10:53:20.924,SpO2,273544411966911292193592746,
2026-03-03 10:53:21.013,SpO2,66775391804964921941120426,
2026-03-03 10:53:21.103,SpO2,193712602791169057270748586,
2026-03-03 10:53:21.156,heartbeat,82,0.6865234375
2026-03-03 10:53:21.156,heartbeat,82,0.71484375
2026-03-03 10:53:21.223,SpO2,308532110486402743122482602,
2026-03-03 10:53:21.225,SpO2,68318816047213727416994190762,
2026-03-03 10:53:21.284,SpO2,69246155756688810,
2026-03-03 10:53:21.285,SpO2,325843287320346378589610,
2026-03-03 10:53:21.313,SpO2,228728783590454445384619434,
2026-03-03 10:53:21.433,SpO2,72777334340800465123366314,
2026-03-03 10:53:21.523,SpO2,307313647121098083411121578,
2026-03-03 10:53:21.614,SpO2,169590921177932620024993194,
2026-03-03 10:53:21.734,SpO2,141148052802721818367448490,
2026-03-03 10:53:21.823,SpO2,37756394210053813907183018,
2026-03-03 10:53:21.913,SpO2,54676651836974121920452010,
2026-03-03 10:53:22.033,SpO2,11126877018012148344772010,
2026-03-03 10:53:22.123,SpO2,200918730406724214287455658,
2026-03-03 10:53:22.146,heartbeat,82,0.75390625
2026-03-03 10:53:22.213,SpO2,244430596588461814035994026,
2026-03-03 10:53:22.243,SpO2,36132375210260997332712510890,
2026-03-03 10:53:22.273,SpO2,69246155756688810,
2026-03-03 10:53:22.274,SpO2,325843287320346378589610,
2026-03-03 10:53:22.332,SpO2,196082989945417975576090026,
2026-03-03 10:53:22.424,SpO2,222778897836324949595215274,
2026-03-03 10:53:22.514,SpO2,229394896748740061751629226,
2026-03-03 10:53:22.634,SpO2,136878848094345830668916138,
2026-03-03 10:53:22.723,SpO2,255348856121586866182903210,
2026-03-03 10:53:22.844,SpO2,17162024344669595479528874,
2026-03-03 10:53:22.933,SpO2,92101183984707352432432554,
2026-03-03 10:53:23.024,SpO2,148915975067770785960514986,
2026-03-03 10:53:23.137,heartbeat,82,0.7607421875
2026-03-03 10:53:23.144,SpO2,292768647311975766241007018,
2026-03-03 10:53:23.233,SpO2,68007929020826432696178090,
2026-03-03 10:53:23.234,SpO2,27466794935262493182511764906,
2026-03-03 10:53:23.263,SpO2,69246155756688810,
2026-03-03 10:53:23.293,SpO2,325843287320346378589610,
2026-03-03 10:53:23.323,SpO2,32934987736971571297736106,
2026-03-03 10:53:23.474,SpO2,76413612162912172171548074,
2026-03-03 10:53:23.533,SpO2,119944423366840018696885674,
2026-03-03 10:53:23.623,SpO2,192451527303505188907603370,
2026-03-03 10:53:23.744,SpO2,17143042283314706696328618,
2026-03-03 10:53:23.833,SpO2,235953874675372732422509994,
2026-03-03 10:53:23.924,SpO2,274630000685445143029831082,
2026-03-03 10:53:24.044,SpO2,295271760451676481409471914,
2026-03-03 10:53:24.126,heartbeat,82,0.7802734375
2026-03-03 10:53:24.134,SpO2,126008034743852608397465002,
2026-03-03 10:53:24.223,SpO2,308522591605184277850838442,
2026-03-03 10:53:24.253,SpO2,75436971328442928092979090858,
2026-03-03 10:53:24.284,SpO2,69246155756688810,
2026-03-03 10:53:24.313,SpO2,325843287320346378589610,
2026-03-03 10:53:24.343,SpO2,277104761397657569172870570,
2026-03-03 10:53:24.433,SpO2,108993033482208506683545002,
2026-03-03 10:53:24.523,SpO2,255239778788283424485365162,
2026-03-03 10:53:24.644,SpO2,66628424351676368140850602,
2026-03-03 10:53:24.733,SpO2,286685979797559390860432810,
2026-03-03 10:53:24.884,SpO2,221660011367722884531180970,
2026-03-03 10:53:24.943,SpO2,211280047219222548627543466,
2026-03-03 10:53:25.033,SpO2,35314856662640586388362666,
2026-03-03 10:53:25.153,SpO2,40150596978414366535669162,
2026-03-03 10:53:25.244,SpO2,281869388648933093706519978,
2026-03-03 10:53:25.245,SpO2,54082505650768992451062355370,
2026-03-03 10:53:25.273,SpO2,69246155756688810,
2026-03-03 10:53:25.303,SpO2,325843287320346378589610,
2026-03-03 10:53:25.333,SpO2,27971224846270169074324906,
2026-03-03 10:53:25.453,SpO2,251598834157365985987745194,
2026-03-03 10:53:25.544,SpO2,87288980772247390831728042,
2026-03-03 10:53:25.664,SpO2,30654565785055880610272682,
2026-03-03 10:53:25.754,SpO2,266250606255076351438443946,
2026-03-03 10:53:25.844,SpO2,63139076872628235895002538,
2026-03-03 10:53:25.964,SpO2,183989083749051606208828842,
2026-03-03 10:53:26.053,SpO2,139182955735438167435597226,
2026-03-03 10:53:26.106,heartbeat,81,0.8046875
2026-03-03 10:53:26.106,heartbeat,81,0.8212890625
2026-03-03 10:53:26.108,heartbeat,80,0.80078125
2026-03-03 10:53:26.143,SpO2,33996890474130262438401450,
2026-03-03 10:53:26.263,SpO2,255216092807189739766502826,
2026-03-03 10:53:26.265,SpO2,54082505650768992451062355370,
2026-03-03 10:53:26.293,SpO2,69246155756688810,
2026-03-03 10:53:26.323,SpO2,325843287320346378589610,
2026-03-03 10:53:26.353,SpO2,222769230222156488785221034,
2026-03-03 10:53:26.443,SpO2,190194939921095777936430506,
2026-03-03 10:53:26.564,SpO2,71587446611563104592418218,
2026-03-03 10:53:26.654,SpO2,18408858512147924376311210,
2026-03-03 10:53:26.743,SpO2,203308211027040772849358250,
2026-03-03 10:53:26.863,SpO2,114990198094738362559583658,
2026-03-03 10:53:26.954,SpO2,281817201579597256926909866,
2026-03-03 10:53:27.043,SpO2,218943521775932125448459690,
2026-03-03 10:53:27.096,heartbeat,79,0.7822265625
2026-03-03 10:53:27.163,SpO2,92337967761280431259866538,
2026-03-03 10:53:27.253,SpO2,83800078982981958610408874,
2026-03-03 10:53:27.284,SpO2,6731299074316220641332647338,
2026-03-03 10:53:27.313,SpO2,69246155756688810,
2026-03-03 10:53:27.314,SpO2,325843287320346378589610,
2026-03-03 10:53:27.373,SpO2,86094463526272008409011626,
2026-03-03 10:53:27.463,SpO2,273506466434779301435889066,
2026-03-03 10:53:27.554,SpO2,3797542297800347759891882,
2026-03-03 10:53:27.673,SpO2,270936869275690536392414634,
2026-03-03 10:53:27.764,SpO2,107703475496878074045093290,
2026-03-03 10:53:27.853,SpO2,303729258976032326522197418,
2026-03-03 10:53:27.943,SpO2,46441770352574986795832746,
2026-03-03 10:53:28.064,SpO2,296490400512103923839882666,
2026-03-03 10:53:28.086,heartbeat,79,0.78125
2026-03-03 10:53:28.086,heartbeat,79,0.7763671875
2026-03-03 10:53:28.153,SpO2,198571917757081209678026154,
2026-03-03 10:53:28.274,SpO2,47399466713319115462759850,
2026-03-03 10:53:28.279,SpO2,6731299074316220641332647338,
2026-03-03 10:53:28.303,SpO2,69246155756688810,
2026-03-03 10:53:28.333,SpO2,325843287320346378589610,
2026-03-03 10:53:28.363,SpO2,173037619642555064734668202,
2026-03-03 10:53:28.453,SpO2,17067206560986089821001130,
2026-03-03 10:53:28.574,SpO2,3745318334127540584535466,
2026-03-03 10:53:28.664,SpO2,157572478944635202911032746,
2026-03-03 10:53:28.754,SpO2,48831251264236837950936490,
2026-03-03 10:53:28.874,SpO2,51087838900835745077876138,
2026-03-03 10:53:28.964,SpO2,304971686688543751629919658,
2026-03-03 10:53:29.076,heartbeat,79,0.771484375
2026-03-03 10:53:29.084,SpO2,3863914623116071568102826,
2026-03-03 10:53:29.204,SpO2,246786816933190145510692266,
2026-03-03 10:53:29.293,SpO2,181509563269353386829370794,
2026-03-03 10:53:29.295,SpO2,74818001216565391687074928042,
2026-03-03 10:53:29.354,SpO2,69246155756688810,
2026-03-03 10:53:29.355,SpO2,325843287320346378589610,
2026-03-03 10:53:29.383,SpO2,296352701243465119151642026,
2026-03-03 10:53:29.473,SpO2,1663827515692132273706410,
2026-03-03 10:53:29.564,SpO2,174488460404639509475448234,
2026-03-03 10:53:29.684,SpO2,71620539962204210982770090,
2026-03-03 10:53:29.774,SpO2,28118247782911074055968170,
2026-03-03 10:53:29.863,SpO2,147711846053811534005491114,
2026-03-03 10:53:29.954,SpO2,175412910949358382306730,
2026-03-03 10:53:30.066,heartbeat,78,0.7587890625
2026-03-03 10:53:30.074,SpO2,210509560428649736920061354,
2026-03-03 10:53:30.163,SpO2,93328869057376167838832042,
2026-03-03 10:53:30.284,SpO2,13776994429165321648559530,
2026-03-03 10:53:30.285,SpO2,3636448957656306255840368042,
2026-03-03 10:53:30.314,SpO2,69246155756688810,
2026-03-03 10:53:30.343,SpO2,325843287320346378589610,
2026-03-03 10:53:30.373,SpO2,214300000802324065343722922,
2026-03-03 10:53:30.463,SpO2,14805748587655846884758954,
2026-03-03 10:53:30.584,SpO2,22016746795554603912877482,
2026-03-03 10:53:30.673,SpO2,71502091898653098388706730,
2026-03-03 10:53:30.764,SpO2,164575101649212648461391274,
2026-03-03 10:53:30.914,SpO2,46100334144412742304355754,
2026-03-03 10:53:30.973,SpO2,232549677073075982432163242,
2026-03-03 10:53:31.055,heartbeat,78,0.7783203125
2026-03-03 10:53:31.055,heartbeat,78,0.7822265625
2026-03-03 10:53:31.093,SpO2,16128622695464984353133994,
2026-03-03 10:53:31.213,SpO2,152613847582242764080764330,
2026-03-03 10:53:31.273,SpO2,211870213032023523020723626,
2026-03-03 10:53:31.303,SpO2,3636448957656306255840368042,
2026-03-03 10:53:31.363,SpO2,69246155756688810,
2026-03-03 10:53:31.364,SpO2,325843287320346378589610,
2026-03-03 10:53:31.393,SpO2,179148639585594425140532650,
2026-03-03 10:53:31.484,SpO2,34030095264810329390929322,
2026-03-03 10:53:31.574,SpO2,153685324539997821086946730,
2026-03-03 10:53:31.694,SpO2,292806333141189708586374570,
2026-03-03 10:53:31.784,SpO2,180566145340721820626539946,
2026-03-03 10:53:31.874,SpO2,31756905742664902808393130,
2026-03-03 10:53:31.994,SpO2,132076293903784394674361770,
2026-03-03 10:53:32.045,heartbeat,78,0.7607421875
2026-03-03 10:53:32.113,SpO2,65557021396638280016942506,
2026-03-03 10:53:32.173,SpO2,95718516783494116703950250,
2026-03-03 10:53:32.294,SpO2,94495331123760882850420138,
2026-03-03 10:53:32.295,SpO2,18801214438902215722866267562,
2026-03-03 10:53:32.323,SpO2,69246155756688810,
2026-03-03 10:53:32.353,SpO2,325843287320346378589610,
2026-03-03 10:53:32.383,SpO2,38865798470925379028604330,
2026-03-03 10:53:32.473,SpO2,180504272501823139967096234,
2026-03-03 10:53:32.593,SpO2,203502587261815296422270378,
2026-03-03 10:53:32.685,SpO2,175588216114259600771863978,
2026-03-03 10:53:32.833,SpO2,127250127953143281421866410,
2026-03-03 10:53:32.893,SpO2,261374558789316388506785194,
2026-03-03 10:53:33.014,SpO2,250456262217172929399969194,
2026-03-03 10:53:33.036,heartbeat,78,0.751953125
2026-03-03 10:53:33.073,SpO2,3825913244087005997913514,
2026-03-03 10:53:33.193,SpO2,63077389730662886207870378,
2026-03-03 10:53:33.314,SpO2,300240189715864971413247402,
2026-03-03 10:53:33.315,SpO2,35513404969255130908981155242,
2026-03-03 10:53:33.343,SpO2,69246155756688810,
2026-03-03 10:53:33.344,SpO2,325843287320346378589610,
2026-03-03 10:53:33.373,SpO2,198000826817503995267863978,
2026-03-03 10:53:33.494,SpO2,292863427985435392413226410,
2026-03-03 10:53:33.584,SpO2,71625354849923142769399210,
2026-03-03 10:53:33.703,SpO2,44962595902512188355466666,
2026-03-03 10:53:33.794,SpO2,107798274616514425926931882,
2026-03-03 10:53:33.884,SpO2,88436497960974861560927658,
2026-03-03 10:53:34.026,heartbeat,78,0.76171875
2026-03-03 10:53:34.034,SpO2,88630632577594192334640554,
2026-03-03 10:53:34.093,SpO2,83837913108694755848443306,
2026-03-03 10:53:34.183,SpO2,291668799225099560948815274,
2026-03-03 10:53:34.304,SpO2,54728801433249441070929322,
2026-03-03 10:53:34.306,SpO2,35513404969255130908981155242,
2026-03-03 10:53:34.334,SpO2,69246155756688810,
2026-03-03 10:53:34.363,SpO2,325843287320346378589610,
2026-03-03 10:53:34.423,SpO2,184022251429503395628537258,
2026-03-03 10:53:34.483,SpO2,261360299020975002400806314,
2026-03-03 10:53:34.604,SpO2,40107910489510890882160042,
2026-03-03 10:53:34.694,SpO2,214273637942642463525000618,
2026-03-03 10:53:34.784,SpO2,180570867635716643257013674,
2026-03-03 10:53:34.903,SpO2,74083532013538091039937962,
2026-03-03 10:53:35.016,heartbeat,78,0.759765625
2026-03-03 10:53:35.016,heartbeat,78,0.7646484375
2026-03-03 10:53:35.024,SpO2,291678225040115622841636266,
2026-03-03 10:53:35.114,SpO2,22054636913696934527456682,
2026-03-03 10:53:35.204,SpO2,162237882103641599537796522,
2026-03-03 10:53:35.294,SpO2,200909267154674232761210282,
2026-03-03 10:53:35.355,SpO2,59343750725498982675766007210,
2026-03-03 10:53:35.356,SpO2,69246155756688810,
2026-03-03 10:53:35.383,SpO2,325843287320346378589610,
2026-03-03 10:53:35.413,SpO2,14720431239435193741694378,
2026-03-03 10:53:35.503,SpO2,185368476795332618200503722,
2026-03-03 10:53:35.593,SpO2,37860786433193673963296170,
2026-03-03 10:53:35.744,SpO2,199780918016290558892266922,
2026-03-03 10:53:35.803,SpO2,284419966346800941398709674,
2026-03-03 10:53:35.894,SpO2,47399411156350062755272106,
2026-03-03 10:53:36.007,heartbeat,79,0.7451171875
2026-03-03 10:53:36.014,SpO2,298841721795510276950283690,
2026-03-03 10:53:36.104,SpO2,66713760219825688449865130,
2026-03-03 10:53:36.224,SpO2,289227057205777220066301354,
2026-03-03 10:53:36.314,SpO2,40316509235171717045769642,
2026-03-03 10:53:36.316,SpO2,53463535538893707844971877802,
2026-03-03 10:53:36.344,SpO2,69246155756688810,
2026-03-03 10:53:36.373,SpO2,325843287320346378589610,
2026-03-03 10:53:36.403,SpO2,76480031112743593914095018,
2026-03-03 10:53:36.523,SpO2,192541566873243601131754922,
2026-03-03 10:53:36.613,SpO2,84909297763087477315163562,
2026-03-03 10:53:36.703,SpO2,2650173696350776028255658,
2026-03-03 10:53:36.823,SpO2,66713760219825688449865130,
2026-03-03 10:53:36.913,SpO2,248047836719202425090561450,
2026-03-03 10:53:36.996,heartbeat,79,0.7421875
2026-03-03 10:53:37.004,SpO2,267561228464415626176189866,
2026-03-03 10:53:37.124,SpO2,71687004954286256473200042,
2026-03-03 10:53:37.214,SpO2,190104770429124977049425322,
2026-03-03 10:53:37.304,SpO2,49874153204229462098400682,
2026-03-03 10:53:37.333,SpO2,70485211115961174772253939114,
2026-03-03 10:53:37.363,SpO2,69246155756688810,
2026-03-03 10:53:37.364,SpO2,325843287320346378589610,
2026-03-03 10:53:37.423,SpO2,25643487215948531988649386,
2026-03-03 10:53:37.513,SpO2,284329871074850189461116330,
2026-03-03 10:53:37.604,SpO2,40107910489510890882160042,
2026-03-03 10:53:37.754,SpO2,49831318200667531927049642,
2026-03-03 10:53:37.814,SpO2,134603204138788479348725162,
2026-03-03 10:53:37.934,SpO2,93426326535664073073186218,
2026-03-03 10:53:37.985,heartbeat,79,0.74609375
2026-03-03 10:53:37.985,heartbeat,79,0.7529296875
2026-03-03 10:53:38.023,SpO2,65594874115197156551775658,
2026-03-03 10:53:38.113,SpO2,219100063667689672204572074,
2026-03-03 10:53:38.234,SpO2,170690862623065706289124778,
2026-03-03 10:53:38.324,SpO2,13525746522700824942957994,
2026-03-03 10:53:38.326,SpO2,65842935968640997641870595498,
2026-03-03 10:53:38.354,SpO2,69246155756688810,
2026-03-03 10:53:38.383,SpO2,325843287320346378589610,
2026-03-03 10:53:38.413,SpO2,203293951114584198667523498,
2026-03-03 10:53:38.534,SpO2,190099862218612812333143466,
2026-03-03 10:53:38.624,SpO2,228871028675131475028301226,
2026-03-03 10:53:38.744,SpO2,90958695562093729709774250,
2026-03-03 10:53:38.833,SpO2,191304214331367037432976810,
2026-03-03 10:53:38.924,SpO2,219066895988086705761506730,
2026-03-03 10:53:38.976,heartbeat,79,0.75390625
2026-03-03 10:53:39.013,SpO2,139235105331711287562818986,
2026-03-03 10:53:39.133,SpO2,308475219714634489009231274,
2026-03-03 10:53:39.224,SpO2,258885556755221876455724458,
2026-03-03 10:53:39.313,SpO2,168353401530259064069510570,
2026-03-03 10:53:39.343,SpO2,43250530270129551698671130026,
2026-03-03 10:53:39.374,SpO2,69246155756688810,
2026-03-03 10:53:39.375,SpO2,325843287320346378589610,
2026-03-03 10:53:39.463,SpO2,2768751391924780203464106,
2026-03-03 10:53:39.523,SpO2,15972080768250386624501162,
2026-03-03 10:53:39.614,SpO2,84895056296527253377865130,
2026-03-03 10:53:39.733,SpO2,135617809788683060364924330,
2026-03-03 10:53:39.824,SpO2,268566426636529059905885610,
2026-03-03 10:53:39.944,SpO2,280641480550376821681509802,
2026-03-03 10:53:39.967,heartbeat,79,0.76953125
2026-03-03 10:53:40.033,SpO2,145251177856912297682752938,
2026-03-03 10:53:40.124,SpO2,82567188379001337905370538,
2026-03-03 10:53:40.243,SpO2,225758674702178119989548458,
2026-03-03 10:53:40.334,SpO2,158615789900773028172617130,
2026-03-03 10:53:40.335,SpO2,47273835397806756117116573098,
2026-03-03 10:53:40.363,SpO2,69246155756688810,
2026-03-03 10:53:40.423,SpO2,325843287320346378589610,
2026-03-03 10:53:40.424,SpO2,2664414799226638357714346,
2026-03-03 10:53:40.544,SpO2,130748938758281408696767914,
2026-03-03 10:53:40.634,SpO2,42478334753702213697099178,
2026-03-03 10:53:40.724,SpO2,187535228970122096231273898,
2026-03-03 10:53:40.844,SpO2,215458840597750536991626666,
2026-03-03 10:53:40.933,SpO2,174440939998154733116151210,
2026-03-03 10:53:40.957,heartbeat,79,0.779296875
2026-03-03 10:53:40.957,heartbeat,79,0.7822265625
2026-03-03 10:53:41.084,SpO2,106655749155449744244299178,
2026-03-03 10:53:41.174,SpO2,214250100548550700385129898,
2026-03-03 10:53:41.233,SpO2,75176278212883331211548074,
2026-03-03 10:53:41.324,SpO2,221413597233020257432458666,
2026-03-03 10:53:41.354,SpO2,26538339739776355037579531690,
2026-03-03 10:53:41.384,SpO2,69246155756688810,
2026-03-03 10:53:41.385,SpO2,325843287320346378589610,
2026-03-03 10:53:41.443,SpO2,8637912022369794765313450,
2026-03-03 10:53:41.533,SpO2,162176157850601348364457386,
2026-03-03 10:53:41.623,SpO2,204668640603108732331578794,
2026-03-03 10:53:41.774,SpO2,285005540153511216524776874,
2026-03-03 10:53:41.834,SpO2,222707821809994078941566378,
2026-03-03 10:53:41.923,SpO2,89716592693122815696524714,
2026-03-03 10:53:41.947,heartbeat,79,0.7666015625
2026-03-03 10:53:42.043,SpO2,36433761431035896598058410,
2026-03-03 10:53:42.133,SpO2,32792705467743676130088362,
2026-03-03 10:53:42.224,SpO2,278166738501646400338482602,
2026-03-03 10:53:42.343,SpO2,48707579369448733517239722,
2026-03-03 10:53:42.345,SpO2,35513404969255130908981155242,
2026-03-03 10:53:42.404,SpO2,69246155756688810,
2026-03-03 10:53:42.405,SpO2,325843287320346378589610,
2026-03-03 10:53:42.434,SpO2,164835961541674379277981098,
2026-03-03 10:53:42.554,SpO2,271074392394736949064062378,
2026-03-03 10:53:42.643,SpO2,201004066129060700567328170,
2026-03-03 10:53:42.733,SpO2,3835487901420385532335530,
2026-03-03 10:53:42.854,SpO2,111377624701169200893220266,
2026-03-03 10:53:42.936,heartbeat,79,0.7646484375
2026-03-03 10:53:42.944,SpO2,233460206050199980477470122,
2026-03-03 10:53:43.033,SpO2,147834718799359315031315882,
2026-03-03 10:53:43.155,SpO2,168533815027701258967274922,
2026-03-03 10:53:43.243,SpO2,292901475843873208353641898,
2026-03-03 10:53:43.334,SpO2,155112275320011293037909418,
2026-03-03 10:53:43.363,SpO2,35513404969255130908981155242,
2026-03-03 10:53:43.393,SpO2,69246155756688810,
2026-03-03 10:53:43.394,SpO2,325843287320346378589610,
2026-03-03 10:53:43.454,SpO2,100606425650934562859996586,
2026-03-03 10:53:43.544,SpO2,214183765334875027039802794,
2026-03-03 10:53:43.664,SpO2,281864629026411311522600362,
2026-03-03 10:53:43.754,SpO2,266375765890223319253210538,
2026-03-03 10:53:43.874,SpO2,265356846962042066674079146,
2026-03-03 10:53:43.926,heartbeat,79,0.751953125
2026-03-03 10:53:43.926,heartbeat,79,0.734375
2026-03-03 10:53:43.963,SpO2,62861772177176620096771498,
2026-03-03 10:53:44.055,SpO2,231506924013417389968283050,
2026-03-03 10:53:44.144,SpO2,201255425877410369019794858,
2026-03-03 10:53:44.294,SpO2,152784593538286575741261226,
2026-03-03 10:53:44.354,SpO2,151424015083588827598509482,
2026-03-03 10:53:44.355,SpO2,53463535538893707844971877802,
2026-03-03 10:53:44.383,SpO2,69246155756688810,
2026-03-03 10:53:44.413,SpO2,325843287320346378589610,
2026-03-03 10:53:44.444,SpO2,250565191325182988731241898,
2026-03-03 10:53:44.563,SpO2,219232770989373591244461482,
2026-03-03 10:53:44.654,SpO2,118823231999621267268261290,
2026-03-03 10:53:44.773,SpO2,134508405238164948115215786,
